id,type,format,identifier,references,created,creator,publisher,license,rightsHolder,catalogNumber
31931222,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025106/original.jpeg,https://www.inaturalist.org/photos/50025106,2019-05-19T15:25:33-07:00,magdastlucia,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,magdastlucia,50025106
31931222,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025076/original.jpeg,https://www.inaturalist.org/photos/50025076,2019-05-19T15:28:21-07:00,magdastlucia,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,magdastlucia,50025076
31931223,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023226/original.jpeg,https://www.inaturalist.org/photos/50023226,2019-09-01T16:37:22-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023226
31931224,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023248/original.jpeg,https://www.inaturalist.org/photos/50023248,2019-09-01T16:38:08-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023248
31931229,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024806/original.jpg,https://www.inaturalist.org/photos/50024806,2019-05-19T15:22:48-07:00,magdastlucia,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,magdastlucia,50024806
31931229,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025190/original.jpeg,https://www.inaturalist.org/photos/50025190,2019-05-19T15:22:48-07:00,magdastlucia,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,magdastlucia,50025190
31931229,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024864/original.jpeg,https://www.inaturalist.org/photos/50024864,2019-05-19T15:22:52-07:00,magdastlucia,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,magdastlucia,50024864
31931229,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024942/original.jpg,https://www.inaturalist.org/photos/50024942,2019-05-19T15:22:52-07:00,magdastlucia,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,magdastlucia,50024942
31931231,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023263/original.jpeg,https://www.inaturalist.org/photos/50023263,2019-09-01T16:38:48-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023263
31931233,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028096/original.jpg,https://www.inaturalist.org/photos/50028096,2019-09-01T18:07:41Z,Randi,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Randi,50028096
31931234,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023290/original.jpeg,https://www.inaturalist.org/photos/50023290,2019-09-01T16:39:13-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023290
31931235,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023313/original.jpeg,https://www.inaturalist.org/photos/50023313,2019-09-01T16:39:46-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023313
31931238,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028078/original.jpeg,https://www.inaturalist.org/photos/50028078,2019-08-31T21:22:03-07:00,tnewman,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,tnewman,50028078
31931239,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023327/original.jpeg,https://www.inaturalist.org/photos/50023327,2019-09-01T16:39:55-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023327
31931241,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023346/original.jpeg,https://www.inaturalist.org/photos/50023346,2019-09-01T16:40:07-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023346
31931243,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023389/original.jpeg,https://www.inaturalist.org/photos/50023389,2019-09-01T16:41:56-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023389
31931244,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023409/original.jpeg,https://www.inaturalist.org/photos/50023409,2019-09-01T16:45:21-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023409
31931245,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023435/original.jpeg,https://www.inaturalist.org/photos/50023435,2019-09-01T16:46:00-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023435
31931246,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028126/original.jpg,https://www.inaturalist.org/photos/50028126,2019-09-01T16:17:51Z,Steven Lamonde,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Steven Lamonde,50028126
31931247,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025186/original.jpeg,https://www.inaturalist.org/photos/50025186,2019-05-19T15:28:30-07:00,magdastlucia,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,magdastlucia,50025186
31931247,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025192/original.jpeg,https://www.inaturalist.org/photos/50025192,2019-05-19T15:28:37-07:00,magdastlucia,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,magdastlucia,50025192
31931247,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025655/original.jpeg,https://www.inaturalist.org/photos/50025655,2019-05-19T15:32:19-07:00,magdastlucia,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,magdastlucia,50025655
31931247,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025677/original.jpeg,https://www.inaturalist.org/photos/50025677,2019-05-19T15:32:23-07:00,magdastlucia,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,magdastlucia,50025677
31931248,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028154/original.jpg,https://www.inaturalist.org/photos/50028154,2019-09-01T13:07:25Z,ladr,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,ladr,50028154
31931251,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028119/original.jpg,https://www.inaturalist.org/photos/50028119,2019-08-31T18:28:47Z,CK Kelly,iNaturalist,http://creativecommons.org/licenses/by/4.0/,CK Kelly,50028119
31931252,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023450/original.jpeg,https://www.inaturalist.org/photos/50023450,2019-09-01T16:46:22-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023450
31931253,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025323/original.jpeg,https://www.inaturalist.org/photos/50025323,2019-05-19T15:29:15-07:00,magdastlucia,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,magdastlucia,50025323
31931253,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025706/original.jpeg,https://www.inaturalist.org/photos/50025706,2019-05-19T15:28:50-07:00,magdastlucia,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,magdastlucia,50025706
31931253,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025338/original.jpeg,https://www.inaturalist.org/photos/50025338,2019-05-19T15:28:55-07:00,magdastlucia,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,magdastlucia,50025338
31931253,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025433/original.jpeg,https://www.inaturalist.org/photos/50025433,2019-05-19T15:29:32-07:00,magdastlucia,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,magdastlucia,50025433
31931253,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025411/original.jpeg,https://www.inaturalist.org/photos/50025411,2019-05-19T15:29:25-07:00,magdastlucia,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,magdastlucia,50025411
31931254,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023470/original.jpeg,https://www.inaturalist.org/photos/50023470,2019-09-01T16:47:55-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023470
31931255,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023490/original.jpeg,https://www.inaturalist.org/photos/50023490,2019-09-01T16:48:08-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023490
31931257,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025526/original.jpeg,https://www.inaturalist.org/photos/50025526,2019-05-19T15:30:47-07:00,magdastlucia,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,magdastlucia,50025526
31931257,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025541/original.jpeg,https://www.inaturalist.org/photos/50025541,2019-05-19T15:30:49-07:00,magdastlucia,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,magdastlucia,50025541
31931257,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025570/original.jpeg,https://www.inaturalist.org/photos/50025570,2019-05-19T15:30:52-07:00,magdastlucia,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,magdastlucia,50025570
31931257,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025585/original.jpeg,https://www.inaturalist.org/photos/50025585,2019-05-19T15:31:02-07:00,magdastlucia,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,magdastlucia,50025585
31931259,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023501/original.jpeg,https://www.inaturalist.org/photos/50023501,2019-09-01T16:48:14-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023501
31931260,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023518/original.jpeg,https://www.inaturalist.org/photos/50023518,2019-09-01T16:49:05-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023518
31931262,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023543/original.jpeg,https://www.inaturalist.org/photos/50023543,2019-09-01T16:50:23-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023543
31931265,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023562/original.jpeg,https://www.inaturalist.org/photos/50023562,2019-09-01T16:50:52-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023562
31931266,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023584/original.jpeg,https://www.inaturalist.org/photos/50023584,2019-09-01T16:50:58-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023584
31931267,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028099/original.jpg,https://www.inaturalist.org/photos/50028099,2019-08-11T20:06:50-07:00,Victor Engel,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Victor Engel,50028099
31931268,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023604/original.jpeg,https://www.inaturalist.org/photos/50023604,2019-09-01T16:51:31-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023604
31931270,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023620/original.jpeg,https://www.inaturalist.org/photos/50023620,2019-09-01T16:52:36-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023620
31931271,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023641/original.jpeg,https://www.inaturalist.org/photos/50023641,2019-09-01T16:53:42-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023641
31931272,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028133/original.jpg,https://www.inaturalist.org/photos/50028133,2019-09-01T12:20:58Z,w0987654321,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,w0987654321,50028133
31931272,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028149/original.jpg,https://www.inaturalist.org/photos/50028149,2019-09-01T12:20:58Z,w0987654321,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,w0987654321,50028149
31931272,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028139/original.jpg,https://www.inaturalist.org/photos/50028139,2019-09-01T12:20:58Z,w0987654321,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,w0987654321,50028139
31931272,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028124/original.jpg,https://www.inaturalist.org/photos/50028124,2019-09-01T12:20:58Z,w0987654321,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,w0987654321,50028124
31931273,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023656/original.jpeg,https://www.inaturalist.org/photos/50023656,2019-09-01T16:53:50-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023656
31931274,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028159/original.jpg,https://www.inaturalist.org/photos/50028159,2019-09-01T14:47:19Z,Sandy Wolkenberg,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Sandy Wolkenberg,50028159
31931274,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028178/original.jpg,https://www.inaturalist.org/photos/50028178,2019-09-01T14:47:19Z,Sandy Wolkenberg,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Sandy Wolkenberg,50028178
31931275,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023668/original.jpeg,https://www.inaturalist.org/photos/50023668,2019-09-01T16:55:19-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023668
31931276,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023677/original.jpeg,https://www.inaturalist.org/photos/50023677,2019-09-01T16:55:32-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023677
31931278,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023689/original.jpeg,https://www.inaturalist.org/photos/50023689,2019-09-01T16:55:56-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023689
31931280,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028144/original.jpg,https://www.inaturalist.org/photos/50028144,2019-09-01T18:08:12Z,Melinda Fawver,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Melinda Fawver,50028144
31931281,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023706/original.jpeg,https://www.inaturalist.org/photos/50023706,2019-09-01T16:58:21-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023706
31931283,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023722/original.jpeg,https://www.inaturalist.org/photos/50023722,2019-09-01T17:01:19-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023722
31931284,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023738/original.jpeg,https://www.inaturalist.org/photos/50023738,2019-09-01T17:03:21-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023738
31931285,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028141/original.jpg,https://www.inaturalist.org/photos/50028141,2019-09-01T13:07:57Z,Glenn Perricone,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Glenn Perricone,50028141
31931286,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028162/original.jpg,https://www.inaturalist.org/photos/50028162,2019-08-31T18:28:30Z,CK Kelly,iNaturalist,http://creativecommons.org/licenses/by/4.0/,CK Kelly,50028162
31931287,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023771/original.jpeg,https://www.inaturalist.org/photos/50023771,2019-09-01T17:05:04-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023771
31931288,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027916/original.jpeg,https://www.inaturalist.org/photos/50027916,2002-12-01T18:02:55-08:00,Patty Mitchum,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Patty Mitchum,50027916
31931288,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027929/original.jpeg,https://www.inaturalist.org/photos/50027929,2002-12-02T14:57:06-08:00,Patty Mitchum,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Patty Mitchum,50027929
31931288,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50027930/original.jpeg,https://www.inaturalist.org/photos/50027930,2002-12-02T14:58:41-08:00,Patty Mitchum,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Patty Mitchum,50027930
31931288,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028121/original.jpeg,https://www.inaturalist.org/photos/50028121,2002-12-02T14:56:35-08:00,Patty Mitchum,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Patty Mitchum,50028121
31931289,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023784/original.jpeg,https://www.inaturalist.org/photos/50023784,2019-09-01T17:07:38-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023784
31931290,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023796/original.jpeg,https://www.inaturalist.org/photos/50023796,2019-09-01T17:08:06-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023796
31931291,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028166/original.jpg,https://www.inaturalist.org/photos/50028166,2019-09-01T16:18:14Z,Steven Lamonde,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Steven Lamonde,50028166
31931293,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023815/original.jpeg,https://www.inaturalist.org/photos/50023815,2019-09-01T17:09:02-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023815
31931294,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023836/original.jpeg,https://www.inaturalist.org/photos/50023836,2019-09-01T17:09:33-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023836
31931295,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023856/original.jpeg,https://www.inaturalist.org/photos/50023856,2019-09-01T17:10:54-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023856
31931296,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023880/original.jpeg,https://www.inaturalist.org/photos/50023880,2019-09-01T17:11:53-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023880
31931300,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023901/original.jpeg,https://www.inaturalist.org/photos/50023901,2019-09-01T17:12:26-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023901
31931301,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023918/original.jpeg,https://www.inaturalist.org/photos/50023918,2019-09-01T17:15:34-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023918
31931302,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028253/original.jpg,https://www.inaturalist.org/photos/50028253,2019-09-01T18:07:52Z,petosky5,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,petosky5,50028253
31931303,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50023999/original.jpeg,https://www.inaturalist.org/photos/50023999,2019-09-01T17:15:50-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50023999
31931303,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024009/original.jpeg,https://www.inaturalist.org/photos/50024009,2019-09-01T17:16:06-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024009
31931304,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024025/original.jpeg,https://www.inaturalist.org/photos/50024025,2019-09-01T17:18:28-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024025
31931305,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024037/original.jpeg,https://www.inaturalist.org/photos/50024037,2019-09-01T17:19:06-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024037
31931306,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024053/original.jpeg,https://www.inaturalist.org/photos/50024053,2019-09-01T17:19:59-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024053
31931307,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028165/original.jpeg,https://www.inaturalist.org/photos/50028165,2019-08-30T19:41:51-07:00,Frank Izaguirre,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Frank Izaguirre,50028165
31931308,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024170/original.jpeg,https://www.inaturalist.org/photos/50024170,2019-09-01T17:20:10-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024170
31931309,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024188/original.jpeg,https://www.inaturalist.org/photos/50024188,2019-09-01T17:22:31-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024188
31931310,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024203/original.jpeg,https://www.inaturalist.org/photos/50024203,2019-09-01T17:23:06-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024203
31931311,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024217/original.jpeg,https://www.inaturalist.org/photos/50024217,2019-09-01T17:24:23-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024217
31931312,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028330/original.jpeg,https://www.inaturalist.org/photos/50028330,2019-09-01T10:04:14-07:00,Jacob Skaggs,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Jacob Skaggs,50028330
31931313,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024239/original.jpeg,https://www.inaturalist.org/photos/50024239,2019-09-01T17:24:28-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024239
31931314,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024261/original.jpeg,https://www.inaturalist.org/photos/50024261,2019-09-01T17:25:34-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024261
31931314,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024283/original.jpeg,https://www.inaturalist.org/photos/50024283,2019-09-01T17:25:54-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024283
31931315,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028177/original.jpg,https://www.inaturalist.org/photos/50028177,2019-08-15T01:57:33Z,Matt Berger,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Matt Berger,50028177
31931316,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024309/original.jpeg,https://www.inaturalist.org/photos/50024309,2019-09-01T17:27:01-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024309
31931318,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028075/original.jpeg,https://www.inaturalist.org/photos/50028075,2019-08-31T11:46:29-07:00,Bob O'Kennon,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Bob O'Kennon,50028075
31931319,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024324/original.jpeg,https://www.inaturalist.org/photos/50024324,2019-09-01T17:28:59-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024324
31931321,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028386/original.jpg,https://www.inaturalist.org/photos/50028386,2019-08-31T18:28:20Z,CK Kelly,iNaturalist,http://creativecommons.org/licenses/by/4.0/,CK Kelly,50028386
31931321,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028355/original.jpg,https://www.inaturalist.org/photos/50028355,2019-08-31T18:28:20Z,CK Kelly,iNaturalist,http://creativecommons.org/licenses/by/4.0/,CK Kelly,50028355
31931322,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028087/original.jpeg,https://www.inaturalist.org/photos/50028087,2019-08-28T11:49:37-07:00,Rick Nirschl,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Rick Nirschl,50028087
31931323,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024338/original.jpeg,https://www.inaturalist.org/photos/50024338,2019-09-01T17:30:32-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024338
31931324,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024357/original.jpeg,https://www.inaturalist.org/photos/50024357,2019-09-01T17:32:06-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024357
